"ReleaseId","Path","Class","Buggy","CodeSmells","NSmells","Touches","TotalTouches","IssueTouches","TotalIssueTouches","Authors","TotalAuthors","AddedLines","DeletedLines","Churn","TotalChurn","prevBuggy","AgeInReleases"
"release-1.3.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.NullSchema","yes","0","0","0","7","0","7","0","3","0","0","0","292","yes","3"
"release-1.3.0","/lang/java/src/java/org/apache/avro/ipc/Requestor.java/","org.apache.avro.ipc.Requestor","yes","0","3","0","3","0","3","0","1","0","0","0","13","yes","3"
"release-1.3.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.UnionSchema","yes","5","6","0","7","0","7","0","3","0","0","0","292","yes","3"
"release-1.3.3","/lang/java/src/java/org/apache/avro/file/DeflateCodec.java/","org.apache.avro.file.DeflateCodec.Option","yes","0","0","5","10","5","10","2","2","184","39","223","446","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.FixedSchema","yes","4","5","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.RecordSchema","yes","6","8","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.MapSchema","yes","4","5","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/reflect/ReflectData.java/","org.apache.avro.reflect.ReflectData","yes","3","6","6","11","6","11","2","2","47","30","77","144","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.DoubleSchema","yes","0","0","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.LongSchema","yes","0","0","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.SeenPair","yes","2","4","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java/","org.apache.avro.tool.JsonToBinaryFragmentTool","yes","2","4","1","2","1","2","1","1","0","0","0","0","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/file/DeflateCodec.java/","org.apache.avro.file.DeflateCodec","yes","0","1","5","10","5","10","2","2","184","39","223","446","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Field.Order","yes","0","0","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.BooleanSchema","yes","0","0","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.LockableArrayList","yes","8","8","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.PositionFilter","yes","1","2","7","13","7","13","2","2","180","47","227","445","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.NamedSchema","yes","7","9","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java/","org.apache.avro.specific.SpecificCompiler.OutputFile","yes","1","2","4","8","4","8","2","2","16","17","33","66","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/reflect/ReflectDatumWriter.java/","org.apache.avro.reflect.ReflectDatumWriter","yes","5","6","1","2","1","2","1","1","0","0","0","0","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/file/DataFileReader.java/","org.apache.avro.file.DataFileReader","yes","1","2","3","6","3","6","1","1","73","53","126","252","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/ipc/Responder.java/","org.apache.avro.ipc.Responder","yes","0","3","3","6","3","6","1","1","10","14","24","48","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java/","org.apache.avro.specific.SpecificCompiler","yes","4","7","4","8","4","8","2","2","16","17","33","66","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.BytesSchema","yes","0","0","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.Record","yes","0","1","6","12","6","12","3","3","32","30","62","124","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/reflect/ReflectData.java/","org.apache.avro.reflect.ReflectData.AllowNull","yes","1","1","6","11","6","11","2","2","47","30","77","144","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.IntSchema","yes","0","0","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.ArraySchema","yes","4","5","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/file/DataFileStream.java/","org.apache.avro.file.DataFileStream.DataBlock","yes","0","0","7","14","7","14","2","2","151","59","210","420","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java/","org.apache.avro.specific.SpecificCompiler.SpecificCompilerTool","yes","2","3","4","8","4","8","2","2","16","17","33","66","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/file/DataFileStream.java/","org.apache.avro.file.DataFileStream","yes","7","9","7","14","7","14","2","2","151","59","210","420","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/generic/GenericRequestor.java/","org.apache.avro.generic.GenericRequestor","yes","0","1","2","4","2","4","1","1","14","0","14","28","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java/","org.apache.avro.io.parsing.ResolvingGrammarGenerator","yes","9","13","10","20","10","20","2","2","156","46","202","404","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Names","yes","0","1","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.Array","yes","7","8","6","12","6","12","3","3","32","30","62","124","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Name","yes","4","6","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.FloatSchema","yes","0","0","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java/","org.apache.avro.reflect.ReflectResponder","yes","0","0","1","2","1","2","1","1","0","0","0","0","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData","yes","13","17","6","12","6","12","3","3","32","30","62","124","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/ipc/RPCContext.java/","org.apache.avro.ipc.RPCContext","yes","2","2","2","4","2","4","1","1","3","3","6","12","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter","yes","3","5","7","13","7","13","2","2","180","47","227","445","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.BufferedFileOutputStream","yes","1","1","7","13","7","13","2","2","180","47","227","445","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Field","yes","2","4","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.EnumSchema","yes","7","8","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java/","org.apache.avro.generic.GenericDatumReader","yes","0","2","6","11","6","11","3","3","81","199","280","555","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/file/DataFileReader.java/","org.apache.avro.file.DataFileReader.SeekableInputStream","yes","0","1","3","6","3","6","1","1","73","53","126","252","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.StringSchema","yes","0","0","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java/","org.apache.avro.io.parsing.ResolvingGrammarGenerator.LitS2","yes","2","3","10","20","10","20","2","2","156","46","202","404","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema","yes","75","78","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java/","org.apache.avro.specific.SpecificRequestor","yes","0","1","3","6","3","6","2","2","7","5","12","24","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream","yes","0","1","7","13","7","13","2","2","180","47","227","445","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Type","yes","0","0","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.NullSchema","yes","0","0","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java/","org.apache.avro.reflect.ReflectDatumReader","yes","0","1","2","4","2","4","2","2","2","2","4","8","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.Fixed","yes","6","8","6","12","6","12","3","3","32","30","62","124","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/ipc/Requestor.java/","org.apache.avro.ipc.Requestor","yes","0","3","3","6","3","6","1","1","7","6","13","26","no","4"
"release-1.3.3","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.UnionSchema","yes","5","6","7","14","7","14","3","3","233","59","292","584","no","4"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.FixedSchema","yes","4","5","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.RecordSchema","yes","6","8","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.SeenPair","yes","2","4","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.BooleanSchema","yes","0","0","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.LockableArrayList","yes","8","8","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.NamedSchema","yes","9","11","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java/","org.apache.avro.specific.SpecificCompiler","yes","5","8","6","14","6","14","1","2","32","16","48","114","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.BytesSchema","yes","0","0","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.IntSchema","yes","0","0","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java/","org.apache.avro.specific.SpecificCompiler.SpecificCompilerTool","yes","2","3","6","14","6","14","1","2","32","16","48","114","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/","org.apache.avro.io.BlockingBinaryEncoder","yes","2","5","0","4","0","4","0","2","0","0","0","36","no","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Names","yes","0","1","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.Array","yes","8","10","5","17","5","17","1","3","56","20","76","200","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Props","yes","0","1","4","4","4","4","1","1","269","45","314","314","no","1"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.FloatSchema","yes","0","0","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/io/BinaryEncoder.java/","org.apache.avro.io.BinaryEncoder.ByteWriter","yes","0","0","0","4","0","4","0","2","0","0","0","8","no","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/io/BinaryEncoder.java/","org.apache.avro.io.BinaryEncoder","yes","5","8","0","4","0","4","0","2","0","0","0","8","no","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.BufferedFileOutputStream","yes","1","1","3","16","3","16","2","3","26","30","56","501","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.EnumSchema","yes","7","8","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.StringSchema","yes","0","0","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream","yes","0","1","3","16","3","16","2","3","26","30","56","501","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Type","yes","0","0","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/io/Encoder.java/","org.apache.avro.io.Encoder","yes","0","2","0","2","0","2","0","1","0","0","0","0","no","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/","org.apache.avro.io.BlockingBinaryEncoder.EncoderBuffer","yes","1","1","0","4","0","4","0","2","0","0","0","36","no","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java/","org.apache.avro.generic.GenericDatumWriter","yes","0","2","3","9","3","9","1","2","46","29","75","93","no","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.MapSchema","yes","4","5","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.DoubleSchema","yes","0","0","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.LongSchema","yes","0","0","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Field.Order","yes","0","0","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.PositionFilter","yes","1","2","3","16","3","16","2","3","26","30","56","501","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java/","org.apache.avro.specific.SpecificCompiler.OutputFile","yes","1","2","6","14","6","14","1","2","32","16","48","114","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/util/Utf8.java/","org.apache.avro.util.Utf8","yes","6","8","2","8","2","8","1","1","43","13","56","70","no","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/io/BinaryEncoder.java/","org.apache.avro.io.BinaryEncoder.ReuseByteWriter","yes","0","1","0","4","0","4","0","2","0","0","0","8","no","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.Record","yes","0","1","5","17","5","17","1","3","56","20","76","200","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.ArraySchema","yes","4","5","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Name","yes","4","6","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData","yes","17","21","5","17","5","17","1","3","56","20","76","200","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter","yes","3","5","3","16","3","16","2","3","26","30","56","501","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java/","org.apache.avro.io.ValidatingEncoder","yes","0","2","0","10","0","10","0","2","0","0","0","16","no","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Field","yes","3","5","4","18","4","18","1","3","269","45","314","898","yes","5"
"release-1.4.0","/lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/","org.apache.avro.io.BlockingBinaryEncoder.BlockedValue","yes","0","2","0","4","0","4","0","2","0","0","0","36","no","5"
